SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;SCHOOLJAAR 2014-2015 IN HET HBO (peildatum 1 oktober 2014);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;4
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;5
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;5
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;12
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;5
25LH;Stichting ROC Midden Nederland;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;4
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;8
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;45
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;9
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;11
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;12
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;19
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;9
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;15
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;33
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;11
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;3
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;10
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;18
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;22
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;8
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;9
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;6
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;3
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;69
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;13
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;sectoroverstijgend;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;25
25PJ;Deltion College;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;7
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;48
25PJ;Deltion College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25PJ;Deltion College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;4
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;49
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;19
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;29
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PJ;Deltion College;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;3
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;3
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;17
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;34
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;9
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;11
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PZ;ROC van Amsterdam;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;19
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;5
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
25PZ;ROC van Amsterdam;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;4
25PZ;ROC van Amsterdam;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;5
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;6
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25PZ;ROC van Amsterdam;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
26TR;PROFIT Opleidingen volwassenen educatie;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;12
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;8
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
