SCHOOLJAAR 2010-2011 IN HET MBO (peildatum 1 oktober 2010);;;;;SCHOOLJAAR 2011-2012 IN HET HBO (peildatum 1 oktober 2011);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
01AA;Landstede;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;28
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;17
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;6
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;62
01AA;Landstede;zorg en welzijn;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
01AA;Landstede;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
01AA;Landstede;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
01AA;Landstede;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
01AA;Landstede;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
01AA;Landstede;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
01NJ;Agrarisch Opleidingcentrum Terra;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
01NJ;Agrarisch Opleidingcentrum Terra;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
02PG;Hout en Meubileringscollege Mbo;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
02PG;Hout en Meubileringscollege Mbo;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;4
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;6
02PN;C I B A P Christelijk MBO;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
02PN;C I B A P Christelijk MBO;techniek ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;21
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie ;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
04FO;Regionaal Opleidingen Centrum Koning Willem I;techniek ;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
04FO;Regionaal Opleidingen Centrum Koning Willem I;techniek ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;2
08PG;Regionaal Opleidingen Centrum Friese Poort;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
08PG;Regionaal Opleidingen Centrum Friese Poort;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
08PG;Regionaal Opleidingen Centrum Friese Poort;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie ;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;9
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;4
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;6
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;16
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;3
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;9
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
14NZ;ROC Menso Alting;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
14NZ;ROC Menso Alting;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
17WH;SVO Opleidingen;economie ;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek ;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;8
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;21
25GV;Agrarisch Opleidingen Centrum Groenhorst College;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25GV;Agrarisch Opleidingen Centrum Groenhorst College;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25GV;Agrarisch Opleidingen Centrum Groenhorst College;landbouw ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;8
25LF;Regionaal Opleidingen Centrum Rijn IJssel College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25LG;Regionaal Opleidingen Centrum Friesland College;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LG;Regionaal Opleidingen Centrum Friesland College;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;6
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;7
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;8
25LH;Stichting ROC Midden Nederland;economie ;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LH;Stichting ROC Midden Nederland;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;5
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;7
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;7
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LP;Zadkine;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;7
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;18
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;8
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum Flevoland;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LR;Regionaal Opleidingen Centrum Flevoland;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
25LR;Regionaal Opleidingen Centrum Flevoland;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;11
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;7
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;5
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;8
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;28
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;5
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LU;Regionaal Opleidingen Centrum Alfa College;economie ;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa College;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;12
25LU;Regionaal Opleidingen Centrum Alfa College;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;7
25LU;Regionaal Opleidingen Centrum Alfa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
25LU;Regionaal Opleidingen Centrum Alfa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LU;Regionaal Opleidingen Centrum Alfa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;18
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie ;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek ;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
