SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;SCHOOLJAAR 2013-2014 IN HET HBO (peildatum 1 oktober 2013);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;3
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;6
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;7
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;9
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LH;Stichting ROC Midden Nederland;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LN;Regionaal Opleidingen Centrum;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LN;Regionaal Opleidingen Centrum;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LP;Zadkine;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;27
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;14
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;17
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;3
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;8
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;25
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;7
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;25
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;20
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;9
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;14
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;12
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;13
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;8
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;9
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;75
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;11
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;5
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;18
25PJ;Deltion College;economie;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;economie;examendeelnemer;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;techniek;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;14
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;6
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;36
25PJ;Deltion College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;7
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;57
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;16
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;17
25PJ;Deltion College;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25PJ;Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;18
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;9
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;5
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;7
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;5
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;37
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;10
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;5
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
25PZ;ROC van Amsterdam;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;9
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
