SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;SCHOOLJAAR 2012-2013 IN HET HBO (peildatum 1 oktober 2012);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;5
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;6
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;7
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;13
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LP;Zadkine;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;26
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;11
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;8
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;7
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;19
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;6
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;11
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;2
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;39
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;6
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;4
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;6
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;3
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;12
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;7
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;4
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;6
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PJ;Deltion College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;63
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;12
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25PJ;Deltion College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;21
25PJ;Deltion College;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;economie;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;9
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;3
25PJ;Deltion College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;44
25PJ;Deltion College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
25PJ;Deltion College;techniek;examendeelnemer;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PJ;Deltion College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;9
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;28
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;12
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;13
25PJ;Deltion College;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PJ;Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PJ;Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PM;Regionaal Opleidingen Centrum A12;economie;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;3
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;13
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;5
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;4
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;13
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;18
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;8
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;2
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;8
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;4
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25PZ;ROC van Amsterdam;techniek;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;11
25PZ;ROC van Amsterdam;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek;examendeelnemer;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;8
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;1
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;vakopleiding;01VU;Christelijke Hogeschool Windesheim;economie;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;15
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;5
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;10
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;3
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;techniek;5
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;16
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gezondheidszorg;4
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BBL;middenkader/specialist;01VU;Christelijke Hogeschool Windesheim;onderwijs;1
